SKU,Name,Brand,CPUSPEED,Model,FullCPUDescription,RAM,DRIVE,Colour,Touch,Resolution,Screen Size (Laptop Only),Chipset/GPU Model,Series
1779,"HP JG941A, 5130 Series Switch | 5130-48G-PoE+-2SFP+-2XT EI | 48 Port Gigabit PoE | 2x 10Gb SFP+ ports",HP,0,5130-48G-PoE+-2SFP+-2XT EI,,0,0,,n,,0,,
1780,Cisco ISR 4351 Integrated Services Router PoE | ISR4351/K9 V05 | 2 RU | 3x NIM Slots ,Cisco,0,ISR4351/K9 V05,,0,0,,n,,0,,
1781,Cisco SG300 52 Managed Switch | SRW2048-K9 v01 | 50x Gigabit RJ45 | 2x SFP ,Cisco,0,SRW2048-K9 v01,,0,0,,n,,0,,
1782,Cisco SG300-52-K9 V04 Managed Switch | 48 Gigabit RJ-45 ports W/ PoE+ | 2x mini-GBIC ports,Cisco,0,SG300-52-K9 V04,,0,0,,n,,0,,
1783,HP 5130 Series JG936A Switch | 5130-24G-PoE+-4SFP+ EI  | 24 port Gigabit POE | 4 Port SFP+ 10GbE,HP,0,5130-24G-PoE+-4SFP+ EI,,0,0,,n,,0,,
1786,Cisco Adaptive Security Appliance ASA 5516-X with FirePOWER Services | ASA5516 V01 | 8 Port Gigabit RJ-45 | 128GB SSD | Firewall,Cisco,0,ASA5516 V01,,0,0,,n,,0,,
1787,Cisco Catalyst 2960 Series Switch | WS-C2960S-48LPD-L V03 | 48 Port Gigabit | 2x10Gbps SFP+ | 370W POE+,Cisco,0,WS-C2960S-48LPD-L V03,,0,0,,n,,0,,
1788,JUNIPER EX4300 24T Managed Ethernet Switch | 24 Port Gigabit RJ45 | 4 Port 40Gb QSFP+,Juniper,0,EX4300 24T,,0,0,,n,,0,,
1790,Cisco Catalyst 3750-X Series Switch | WS-C3750X-24P-S V02 | 24 Port Gigabit RJ-45 | C3KX-NM-10G,Cisco,0,WS-C3750X-24P-S V02,,0,0,,n,,0,,
1792,Kramer VS-1616D 16x16 Modular Multi−Format Digital Matrix Switcher | HDCP-OUT2-F16 | HDCP-IN2-F16 | H-IN2-F16,Kramer,0,VS-1616D,,0,0,,n,,0,,
1793,HUMANTECHNIK PRO LOOP LOS Professional Loop System | A-4252-0,HUMANTECHNIK,0,A-4252-0,,0,0,,n,,0,,
1794,tvONE C2-8000 Universal Input Seamless Switcher | C2-8260-SP1,tvONE,0,C2-8260-SP1,,0,0,,n,,0,,
1797,Crestron High Definintion Digital Media Distribution | DM-MD8X8 | DMC-4K-C | DMC-4K-HD,Crestron,0,DM-MD8X8,,0,0,,n,,0,,
1798,Juniper SRX550 Services Gateway Firewall | SRX550-645AP | SRX-GP-16GE | 22 Port Gigabit RJ45 | 4 Port SFP *B GRADE*,Juniper,0,SRX550-645AP,,0,0,,n,,0,,
1799,Juniper SRX550 Services Gateway Firewall | SRX550-645AP | SRX-GP-16GE | 22 Port Gigabit RJ45 | 4 Port SFP,Juniper,0,SRX550-645AP,,0,0,,n,,0,,
1800,Juniper SRX550 Services Gateway Firewall | SRX550-645AP | SRX-GP-24GE | 30 Port Gigabit RJ45 | 8 Port SFP,Juniper,0,SRX550-645AP,,0,0,,n,,0,,
1801,Cisco ME 3600X-24FS Ethernet Access Switch | ME-3600X-24FS-M V01 | Dual PWR-ME3KX-AC | 24 port Gigabit SFP | 2 Port SFP+ 10GbE,Cisco,0,ME-3600X-24FS-M V01,,0,0,,n,,0,,
1802,Zebra ZQ521 Mobile Printer | Bluetooth | Thermal Printer,Zebra,0,ZQ521,,0,0,,n,,0,,
1803,Zebra S4M Industrial Thermal Label Printer | S4M00-2006-0100D | USB Connectivity New,Zebra,0,S4M00-2006-0100D,,0,0,,n,,0,,
1804,"Epson EB-1420Wi MeetingMate Ultra Short Throw Projector | 398/4000 hours used | 60"" to 100"" | 3,300 Lumens | WXGA | HDMI",Epson,0, EB-1420Wi,,0,0,,n,,0,,
1805,Dell Latitude 7424 Rugged Extreme Touch Laptop | Intel i7 8650U | 16GB RAM | 512GB SSD | Win 11,Dell,1.9,Latitude 7424 Rugged Extreme,"Intel i7-8650U Quad Core 1.9GHz, 4.2GHz Turbo (8th Gen)",16,512,Black,y,1920 x 1080,14,,
1809,"Apple MacBook Pro 13"" 2017 | Intel i5-7360U 2.3GHz | 8GB RAM | 250GB SSD | Silver - B Grade",Apple,2.3,"Apple MacBook Pro 13"" 2017",Intel i5-7360U 2.3GHz Dual Core (7th Gen),8,250,,n,,13,,
1811,HP Brocade 16GG/28C PP+ Embedded SAN Switch Module | C8S47A HSTNT-BC25-N | 12 Port SFP+ | 16 Gbps | 28 Ports Total,HP,0,HSTNS-BC25-N C8S47A,,0,0,,n,,0,,
1812,Cisco 1100W Power Supply Module | PWR-C1-1100WAC-P V01 | 80 PLUS PLATINUM,Cisco,0,PWR-C1-1100WAC-P V01,,0,0,,n,,0,,
1813,Cisco 1000W Power Supply Module | PWR-4450-1000W-AC V01 | DPS-1000KB A | For ISR 4450/4350 Series,Cisco,0,PWR-4450-1000W-AC V01 | DPS-1000KB A ,,0,0,,n,,0,,
1814,Cisco 450W Power Supply Module | PWR-4450-AC V01 | DPS-450VB A | For ISR 4450/4350 Series,Cisco,0,PWR-4450-AC V01 | DPS-450VB A,,0,0,,n,,0,,
1815,Cisco Catalyst 3750-X Series Switch | WS-C3750X-48PF-E | 48 Port Gigabit RJ-45 | 800W POE+ | C3KX-NM-10G ,Cisco,0,WS-C3750X-48PF-E,,0,0,,n,,0,,
1816,Cisco Catalyst 2960-L Series Switch | WS-C2960L-16PS-LL | 16 Port Gigabit RJ-45 | 2 Port Gigabit SPF,Cisco,0,WS-C2960L-16PS-LL,,0,0,,n,,0,,
1817,Cisco 800 Series LTE Integrated Services Router | C897VAG-LTE-LA-K9 V01 | 8 Port Gigabit RJ-45 | 4 Port POE | NO ANTENNA,Cisco,0,C897VAG-LTE-LA-K9 V01,,0,0,,n,,0,,
1818,Cisco 1100 Series Integrated Services Router | C1111-8PLTELA | NEW IN BOX,Cisco,0,C1111-8PLTELA,,0,0,,n,,0,,
1819,Cisco Catalyst 2960-S Series Switch | WS-C2960S-48TD-L V05 | 48 Port Gigabit | 2 Port 10G SFP+,Cisco,0,WS-C2960S-48TD-L V05,,0,0,,n,,0,,
1820,"HP Z820 Workstation 2x Xeon E5-2680 8 Core 128GB RAM 512GB SSD, 6TB HDD, WiFi",HP,2.7,Z820,Intel Xeon E5-2680 2.7GHz (3.6GHz Boost) 8 Core/16 Thread,128,512,,n,,0,Nvidia Quadro K2200,
1821,Cisco Port-Side Intake Fan Module| N9K-C9300 -FAN3 V01 | For Cisco Nexus 9300,Cisco,0,N9K-C9300 -FAN3 V01,,0,0,,n,,0,,
1822,HP ProCurve Modular Switch Chassis E8212 zl | J9091A | J9093A | J9092A | J9095A,HP,0,J9091A,,0,0,,n,,0,,
1823,"IBM System Storage 8TB 3.5"" HDD | 12Gb SAS | NOT For PC",IBM,0,8Tb,,0,0,,n,,0,,
1824,HP ProCurve Switch 8-port 10-GbE v2 zl Module | J9546A | for 5400zl 8200zl ,HP,0,J9546A,,0,0,,n,,0,,
1825,HP 20-port Gig-T PoE+/2-port 10 GbE SFP+ v2 zl Module | J9536A | For 5400ZL / 8200ZL,HP,0,J9536A,,0,0,,n,,0,,
1826,HP ProCurve J9154A MSM765ZL Mobility Controller Module,HP,0,J9154A MSM765ZL,,0,0,,n,,0,,
1828,Brocade DCX Backbone Switch | BR-DCX-0001 | FC8-32 | CP8 | CR8 | NO POWER CABLES,Brocade,0, BR-DCX-0001,,0,0,,n,,0,,
1829,Cisco SOURCEfire 8000 Series Security Appliance Firewall | 3D8120-IPS-000-CHAS | BRAND NEW,Cisco,0,3D8120-IPS-000-CHAS,,0,0,,n,,0,,
1831,DELL PowerVault TL4000 | LTO Tape Library 48-Slot | 2x IBM LTO Ultrium 6-H 35P1980,Dell,0,TL4000,,0,0,,n,,0,,
1832,"IBM X3650 M4 2x Intel Xeon E5-2660v2 10C 256Gb RAM, 6x 600Gb, 10Gb FC",IBM/ Lenovo,2.2,X3650 M4,"Intel Xeon E5-2660 v2 2.2GHz 10 Cores/ 20 Threads, 3.0Ghz Boost",256,600,,n,,0,,
1833,IBM TS3100 Tape Library 24 Slot | 2x IBM Ultrium LTO-5 00V6733 Tape Drive ,IBM,0,TS3100,,0,0,,n,,0,,
1834,EFI ES-2000 i1Pro rev E Spectrophotometer ,EFI,0,ES-2000 i1Pro Rev E,,0,0,,n,,0,,
1841,Dell EMC PowerSwitch N2048P | E05W002 N2048P | 48 Port Gigabit RJ-45 | 2 Port 10G SFP+ | PoE+,Dell,0,E05W002 N2048P,,0,0,,n,,0,,
1848,"HP Proliant ML150 2x Intel Xeon E5-2620v3 6 Core, 128Gb RAM, 6x 1.8TB HDD 2x 120GB SSD",HPE,2.4,ML150,Intel Xeon E5-2620 v3 2.4GHz 6 Cores/ 12 Threads 3.2Ghz Boost,128,120,,n,,0,,
1849,HP DL380 Gen9 2x Intel Xeon E5-2698v4 20C 512GB RAM 2x 500Gb SSD 4x 900Gb 10GbE,HPE,2.2,DL380 GEN9,"Intel Xeon E5-2698v4 2.2GHz 20 Cores/ 40 Threads, 3.6GHz Boost",512,500,,n,,0,,
1850,Epson  PowerLite Pro G6770WU Projector | EB-G6770WU | WUXGA | 6000 lumens | 1588/2500 lamp hours,Epson,0,EB-G6770WU,,0,0,,n,,0,,
1851,Dell Latitude 5491 Laptop Touch | Intel i5-8300H 2.3GHz | Win 11 | 8GB RAM | 512GB SSD | B Grade,Dell,2.3,Latitude 5491,Intel i5-8300H Quad Core 2.3GHz (8th Gen),8,512,Black,y,1920 x 1080,14,,
1852,"Epson MeetingMate EB-1450Ui Projector | 3,800 Lumens | WUXGA ",Epson,0,EB-1450Ui,,0,0,,n,,0,,
1853,"Lenovo X3550 M4 2x Intel Xeon E5-2680v0 8C, 256Gb RAM, 2x 600Gb 6x 1.8Tb HDD 10Gbe  ",Lenovo,2.7,X3550 M4,"Intel Xeon E5-2680v0 2.7GHz 8 Cores/ 16 Threads, 3.5GHz Boost",256,600,,n,,0,,
1854,HP DL380 Gen9 2x Intel Xeon E5-2699v3 18C 512GB RAM 2x 500Gb SSD  13x 1.2Tb HDD,HPE,2.3,Proliant DL380 Gen9,"Intel Xeon E5-2699v3 2.3GHz 18 Cores/ 36 Threads, 3.6GHz Boost",512,500,,n,,0,,
1855,HP OfficeJet 250 Mobile All-In-One Printer & 1x Original Toner - No Wi-Fi,HP,0,OfficeJet 250,,0,0,,n,,0,,
1856,Lenovo ThinkPad P50 Mobile Workstation Laptop | Intel Xeon E3-1505M v5 2.8GHz | Nvidia Quadro M2000M 4GB | Win 10 | 32GB RAM | 512GB SSD + 1TB HDD,Lenovo,2.8,P50,Intel Xeon E3-1505M v5 Quad Core 2.8GHz,32,512,Black,n,1920 x 1080,15,Quadro M2000M,
1857,"QNAP TES-3085U NAS, Intel Xeon D-1548 8C, 64GB RAM, 6x 480GB SSD, 24x 1.2TB HDD, 10GbE",QNAP,2,TES-3085U,"Intel Xeon D-1548 @ 2GHz 8 core/ 16 thread, 2.6GHz Boost",64,480,,n,,0,,
1858,HP LaserJet 43X Black Toner Cartridge | C8543X | For HP LASERJET 9000 / 9040 / 9050 | Brand New In-Box,HP,0,LaserJet 43X C8543X,,0,0,,n,,0,,
1859,HP 62XL High Yield Ink Cartridge Black | C2P05AA | 3 Pack,HP,0,C2P05AA ,,0,0,,n,,0,,
1860,HP Color LaserJet C9732A Yellow Toner Cartridge | for LaserJet 5500/5500DN/5500N/5550 | Brand New In-Box,HP,0,Color LaserJet C9732A,,0,0,,n,,0,,
1861,HP Color LaserJet C9733A Magenta Toner Cartridge | for LaserJet 5500/5500DN/5500N/5550 | Brand New In-Box,HP,0,C9733A,,0,0,,n,,0,,
1864,HP Color LaserJet Q3985A Image Fuser Kit | For HP LaserJet 5550 series | Brand New In Box,HP,0,Color LaserJet Q3985A,,0,0,,n,,0,,
1865,"Dell PowerEdge R530 2x Intel Xeon E5-2650 v3 10C 256GB RAM 2x 300GB HDD, 4x 8TB HDD",Dell,2.3,PowerEdge R530,Intel Xeon E5-2650 v3 2.3GHz 10-Core/ 20-thread 3.0GHz Boost,256,300,,n,,0,,
1870,HP Aruba 2930M JL322A Switch | 48G PoE+ 1-slot Switch | 40 Port Gigabit POE,Aruba,0,2930M JL322A,,0,0,,n,,0,,
1871,HP Aruba 2930M JL322A Switch | 48G PoE+ 1-slot Switch | 40 Port Gigabit POE | Dual PSU,Aruba,0,2930M JL322A,,0,0,,n,,0,,
1872,"HP Z420 Workstation, Intel Xeon E5-2670v2 10 Core, 128GB RAM, 256GB SSD 4TB HDD, W10",HP,2.5,Z420,"Intel Xeon E5-2670 v2 2.5GHz 10 Cores/ 20 Threads, 3.3GHz Boost",128,256,,n,,0,,
1873,"Dell PowerEdge R640 2x Intel Xeon Bronze 8 Core, 128GB RAM, 2x 120GB M.2 SSD",Dell,1.7,R640,"Intel Xeon Bronze 3106, 1.7GHz 8 Core/ 8 Thread",128,120,,n,,0,,
1874,"Dell PowerEdge R620 2x Intel Xeon E5-2665 v0 8C/16T, 256GB RAM, 2x 146Gb SAS HDD",Dell,2.4,PowerEdge R620,"Intel Xeon E5-2665, 2.4GHz 8 Core/ 16 Thread, 3.1GHz boost",256,146,,n,,0,,
1875,"Dell PowerEdge R230 Intel Xeon E3-1225 v6 4C, 32GB RAM, 4x 6TB HDD",Dell EMC,3.3,PowerEdge R230,"Intel Xeon E3-1225 v6, 3.3GHz 4 Core/ 4 Thread, 3.7GHz boost",32,6000,,n,,0,,
1876,"IBM System X3650 M4 2x Intel Xeon E5-2660v2 10C, 256GB RAM, 6x 1.8TB HDD 10GbE",IBM,3,System X3650 M4,"Intel Xeon E5-2660 v2, 2.2GHz 10 Core/ 20 Thread,, 3.0GHz boost",256,1800,,n,,0,,
1877,Dell Optiplex 7060 Micro PC | Intel i5-8500T | 16GB RAM 256GB SSD Win11 WiFi BT,Dell,2.1,7060 Micro,Intel i5-8500T 2.1GHz 6 Core/ 6 Thread 3.5GHz Turbo Boost,16,256,,n,,0,,
1878,"Dell PowerEdge R730xd Parts - no CPU, RAM, HDD",Dell EMC,2,R730xd,"Intel Xeon E5-2683 v3 @ 2.0GHz 14 Core/ 28 Thread, 3.0GHz Boost",64,960,,n,,0,,
188,HP Prodesk 400 G5 Desktop Mini | Intel i5 9500T 2.2GHz 16GB RAM 1Tb SSD WiFi BT W11,HP,2.2,400 G5,"Intel i5-9500T 6 Cores/ 6 Threads 2.2GHz, 3.7GHz Boost",16,1024,,n,,0,,
1880,Dell Latitude 7424 Rugged Extreme Touch Laptop | Intel i5 6300U | 16GB RAM | 256GB SSD | Win 10,Dell,2.4,Latitude 7424 Rugged Extreme,"Intel i5-6300U Dual Core 2.4GHz, 3GHz Max Turbo 6th Gen",16,256,Black,y,1920 x 1080,14,,
